source,conditionName,url,type
NHS,Chronic obstructive pulmonary disease (COPD),https://www.nhs.uk/conditions/chronic-obstructive-pulmonary-disease-copd/,Overview
NHS,Chronic obstructive pulmonary disease (COPD),https://www.nhs.uk/conditions/chronic-obstructive-pulmonary-disease-copd/treatment/,Treatment
NHS,Chronic pancreatitis,https://www.nhs.uk/conditions/chronic-pancreatitis/,Overview
NHS,Chronic pancreatitis,https://www.nhs.uk/conditions/chronic-pancreatitis/treatment/,Treatment
NHS,Chronic traumatic encephalopathy,https://www.nhs.uk/conditions/chronic-traumatic-encephalopathy/,Overview
NHS,Circumcision in boys,https://www.nhs.uk/conditions/circumcision-in-boys/,Overview
NHS,Circumcision in men,https://www.nhs.uk/conditions/circumcision-in-men/,Overview
NHS,Cirrhosis,https://www.nhs.uk/conditions/cirrhosis/,Overview
NHS,Cirrhosis,https://www.nhs.uk/conditions/cirrhosis/treatment/,Treatment
NHS,Claustrophobia,https://www.nhs.uk/conditions/claustrophobia/,Overview
NHS,Cleft lip and palate,https://www.nhs.uk/conditions/cleft-lip-and-palate/,Overview
NHS,Cleft lip and palate,https://www.nhs.uk/conditions/cleft-lip-and-palate/treatment/,Treatment
NHS,Clinical depression,https://www.nhs.uk/conditions/clinical-depression/,Overview
NHS,Clinical trials,https://www.nhs.uk/conditions/clinical-trials/,Overview
NHS,Clostridium difficile,https://www.nhs.uk/conditions/c-difficile/,Overview
NHS,Club foot,https://www.nhs.uk/conditions/club-foot/,Overview
NHS,Cluster headaches,https://www.nhs.uk/conditions/cluster-headaches/,Overview
NHS,Coccydynia (tailbone pain),https://www.nhs.uk/conditions/tailbone-pain-coccydynia/,Overview
NHS,Coccydynia (tailbone pain),https://www.nhs.uk/conditions/tailbone-pain-coccydynia/treatment/,Treatment
NHS,Coeliac disease,https://www.nhs.uk/conditions/coeliac-disease/,Overview
NHS,Coeliac disease,https://www.nhs.uk/conditions/coeliac-disease/treatment/,Treatment
NHS,Cognitive behavioural therapy (CBT),https://www.nhs.uk/conditions/cognitive-behavioural-therapy-cbt/,Overview
NHS,Cold sores,https://www.nhs.uk/conditions/cold-sores/,Overview
NHS,Colic,https://www.nhs.uk/conditions/colic/,Overview
NHS,Colon cancer,https://www.nhs.uk/conditions/bowel-cancer/,Overview
NHS,Colon cancer,https://www.nhs.uk/conditions/bowel-cancer/treatment/,Treatment
NHS,Colonoscopy,https://www.nhs.uk/conditions/colonoscopy/,Overview
NHS,Colostomy,https://www.nhs.uk/conditions/colostomy/,Overview
NHS,Colour vision deficiency (colour blindness),https://www.nhs.uk/conditions/colour-vision-deficiency/,Overview
NHS,Colposcopy,https://www.nhs.uk/conditions/colposcopy/,Overview
NHS,Coma,https://www.nhs.uk/conditions/coma/,Overview
NHS,Common cold,https://www.nhs.uk/conditions/common-cold/,Overview
NHS,Compartment syndrome,https://www.nhs.uk/conditions/compartment-syndrome/,Overview
NHS,Complementary and alternative medicine,https://www.nhs.uk/conditions/complementary-and-alternative-medicine/,Overview
NHS,Complex regional pain syndrome,https://www.nhs.uk/conditions/complex-regional-pain-syndrome/,Overview
NHS,Complex regional pain syndrome,https://www.nhs.uk/conditions/complex-regional-pain-syndrome/treatment/,Treatment
NHS,Concussion,https://www.nhs.uk/conditions/concussion/,Overview
NHS,Concussion,https://www.nhs.uk/conditions/head-injury-and-concussion/,Overview
NHS,Confusion (sudden),https://www.nhs.uk/conditions/confusion/,Overview
NHS,Congenital heart disease,https://www.nhs.uk/conditions/congenital-heart-disease/,Overview
NHS,Congenital heart disease,https://www.nhs.uk/conditions/congenital-heart-disease/treatment/,Treatment
NHS,Congenital hip dislocation,https://www.nhs.uk/conditions/developmental-dysplasia-of-the-hip/,Overview
NHS,Conjunctivitis,https://www.nhs.uk/conditions/conjunctivitis/,Overview
NHS,Consent to treatment,https://www.nhs.uk/conditions/consent-to-treatment/,Overview
NHS,Constipation,https://www.nhs.uk/conditions/constipation/,Overview
NHS,Contact dermatitis,https://www.nhs.uk/conditions/contact-dermatitis/,Overview
NHS,Contact dermatitis,https://www.nhs.uk/conditions/contact-dermatitis/treatment/,Treatment
NHS,Cornea transplant,https://www.nhs.uk/conditions/cornea-transplant/,Overview
NHS,Corns and calluses,https://www.nhs.uk/conditions/corns-and-calluses/,Overview
NHS,Coronary angioplasty and stent insertion,https://www.nhs.uk/conditions/coronary-angioplasty/,Overview
NHS,Coronary angioplasty and stent insertion,https://www.nhs.uk/conditions/coronary-angioplasty/recovery/,Recovery
NHS,Coronary artery bypass graft,https://www.nhs.uk/conditions/coronary-artery-bypass-graft-cabg/,Overview
NHS,Coronary artery bypass graft,https://www.nhs.uk/conditions/coronary-artery-bypass-graft-cabg/recovery/,Recovery
NHS,Coronary heart disease,https://www.nhs.uk/conditions/coronary-heart-disease/,Overview
NHS,Coronary heart disease,https://www.nhs.uk/conditions/coronary-heart-disease/recovery/,Recovery
NHS,Coronary heart disease,https://www.nhs.uk/conditions/coronary-heart-disease/treatment/,Treatment
NHS,Coronavirus (COVID-19),https://www.nhs.uk/conditions/coronavirus-covid-19/,Overview
NHS,Corticobasal degeneration,https://www.nhs.uk/conditions/corticobasal-degeneration/,Overview
NHS,Corticobasal degeneration,https://www.nhs.uk/conditions/corticobasal-degeneration/treatment/,Treatment
NHS,Corticosteroid cream,https://www.nhs.uk/conditions/topical-steroids/,Overview
NHS,Corticosteroids,https://www.nhs.uk/conditions/steroids/,Overview
NHS,Cosmetic procedures,https://www.nhs.uk/conditions/cosmetic-procedures/,Overview
NHS,Costochondritis,https://www.nhs.uk/conditions/costochondritis/,Overview
NHS,Cough,https://www.nhs.uk/conditions/cough/,Overview
NHS,Coughing up blood (blood in phlegm),https://www.nhs.uk/conditions/coughing-up-blood/,Overview
NHS,Counselling,https://www.nhs.uk/conditions/counselling/,Overview
NHS,Cradle cap,https://www.nhs.uk/conditions/cradle-cap/,Overview
NHS,Craniosynostosis,https://www.nhs.uk/conditions/craniosynostosis/,Overview
NHS,Creutzfeldt-Jakob disease,https://www.nhs.uk/conditions/creutzfeldt-jakob-disease-cjd/,Overview
NHS,Creutzfeldt-Jakob disease,https://www.nhs.uk/conditions/creutzfeldt-jakob-disease-cjd/treatment/,Treatment
NHS,Crohn's disease,https://www.nhs.uk/conditions/crohns-disease/,Overview
NHS,Crohn's disease,https://www.nhs.uk/conditions/crohns-disease/treatment/,Treatment
NHS,Croup,https://www.nhs.uk/conditions/croup/,Overview
NHS,Cushing's syndrome,https://www.nhs.uk/conditions/cushings-syndrome/,Overview
NHS,Cuts and grazes,https://www.nhs.uk/conditions/cuts-and-grazes/,Overview
NHS,Cyanosis,https://www.nhs.uk/conditions/blue-skin-or-lips-cyanosis/,Overview
NHS,Cyclical vomiting syndrome,https://www.nhs.uk/conditions/cyclical-vomiting-syndrome/,Overview
NHS,Cyclospora,https://www.nhs.uk/conditions/cyclospora/,Overview
NHS,Cyclothymia,https://www.nhs.uk/conditions/cyclothymia/,Overview
NHS,Cystic fibrosis,https://www.nhs.uk/conditions/cystic-fibrosis/,Overview
NHS,Cystic fibrosis,https://www.nhs.uk/conditions/cystic-fibrosis/treatment/,Treatment
NHS,Cystitis,https://www.nhs.uk/conditions/cystitis/,Overview
NHS,Cystitis,https://www.nhs.uk/conditions/cystitis/treatment/,Treatment
NHS,Cystoscopy,https://www.nhs.uk/conditions/cystoscopy/,Overview
NHS,Cystoscopy,https://www.nhs.uk/conditions/cystoscopy/recovery/,Recovery
NHS,Cytomegalovirus (CMV),https://www.nhs.uk/conditions/cytomegalovirus-cmv/,Overview
NHS,DEXA scan,https://www.nhs.uk/conditions/dexa-scan/,Overview
NHS,DVT,https://www.nhs.uk/conditions/deep-vein-thrombosis-dvt/,Overview
NHS,DVT (deep vein thrombosis),https://www.nhs.uk/conditions/deep-vein-thrombosis-dvt/,Overview
NHS,Dandruff,https://www.nhs.uk/conditions/dandruff/,Overview
NHS,Deafblindness,https://www.nhs.uk/conditions/deafblindness/,Overview
NHS,Deafness,https://www.nhs.uk/conditions/hearing-loss/,Overview
NHS,Deafness,https://www.nhs.uk/conditions/hearing-loss/treatment/,Treatment
NHS,Decompression sickness,https://www.nhs.uk/conditions/air-embolism/,Overview
NHS,Decongestants,https://www.nhs.uk/conditions/decongestants/,Overview
NHS,Dehydration,https://www.nhs.uk/conditions/dehydration/,Overview
NHS,Delirium,https://www.nhs.uk/conditions/confusion/,Overview
NHS,Dementia (frontotemporal),https://www.nhs.uk/conditions/frontotemporal-dementia/,Overview
NHS,Dementia (frontotemporal),https://www.nhs.uk/conditions/frontotemporal-dementia/treatment/,Treatment
NHS,Dementia (vascular),https://www.nhs.uk/conditions/vascular-dementia/,Overview
NHS,Dementia (vascular),https://www.nhs.uk/conditions/vascular-dementia/treatment/,Treatment
NHS,Dementia with Lewy bodies,https://www.nhs.uk/conditions/dementia-with-lewy-bodies/,Overview
NHS,Dementia with Lewy bodies,https://www.nhs.uk/conditions/dementia-with-lewy-bodies/treatment/,Treatment
NHS,Dengue,https://www.nhs.uk/conditions/dengue/,Overview
NHS,Dental abscess,https://www.nhs.uk/conditions/dental-abscess/,Overview
NHS,Dental pain,https://www.nhs.uk/conditions/toothache/,Overview
NHS,Dentures (false teeth),https://www.nhs.uk/conditions/dentures/,Overview
NHS,Depression,https://www.nhs.uk/conditions/clinical-depression/,Overview
NHS,Detached retina (retinal detachment),https://www.nhs.uk/conditions/detached-retina-retinal-detachment/,Overview
NHS,Developmental co-ordination disorder (dyspraxia) in children,https://www.nhs.uk/conditions/developmental-coordination-disorder-dyspraxia/,Overview
NHS,Developmental co-ordination disorder (dyspraxia) in children,https://www.nhs.uk/conditions/developmental-coordination-disorder-dyspraxia/treatment/,Treatment
NHS,Developmental dysplasia of the hip,https://www.nhs.uk/conditions/developmental-dysplasia-of-the-hip/,Overview
NHS,DiGeorge syndrome (22q11 deletion),https://www.nhs.uk/conditions/digeorge-syndrome/,Overview
NHS,Diabetes,https://www.nhs.uk/conditions/diabetes/,Overview
NHS,Diabetes (type 1),https://www.nhs.uk/conditions/type-1-diabetes/,Overview
NHS,Diabetes (type 2),https://www.nhs.uk/conditions/type-2-diabetes/,Overview
NHS,Diabetes in pregnancy,https://www.nhs.uk/conditions/gestational-diabetes/,Overview
NHS,Diabetes in pregnancy,https://www.nhs.uk/conditions/gestational-diabetes/treatment/,Treatment
NHS,Diabetes insipidus,https://www.nhs.uk/conditions/diabetes-insipidus/,Overview
NHS,Diabetes insipidus,https://www.nhs.uk/conditions/diabetes-insipidus/treatment/,Treatment
NHS,Diabetic eye screening,https://www.nhs.uk/conditions/diabetic-eye-screening/,Overview
NHS,Diabetic ketoacidosis,https://www.nhs.uk/conditions/diabetic-ketoacidosis/,Overview
NHS,Diabetic retinopathy,https://www.nhs.uk/conditions/diabetic-retinopathy/,Overview
NHS,Diabetic retinopathy,https://www.nhs.uk/conditions/diabetic-retinopathy/treatment/,Treatment
NHS,Dialysis,https://www.nhs.uk/conditions/dialysis/,Overview
NHS,Diarrhoea,https://www.nhs.uk/conditions/diarrhoea-and-vomiting/,Overview
NHS,Diarrhoea and vomiting,https://www.nhs.uk/conditions/diarrhoea-and-vomiting/,Overview
NHS,Differences in sex development,https://www.nhs.uk/conditions/differences-in-sex-development/,Overview
NHS,Diphtheria,https://www.nhs.uk/conditions/diphtheria/,Overview
NHS,Discoid eczema,https://www.nhs.uk/conditions/discoid-eczema/,Overview
NHS,Discoid eczema,https://www.nhs.uk/conditions/discoid-eczema/treatment/,Treatment
NHS,Dislocated kneecap,https://www.nhs.uk/conditions/dislocated-kneecap/,Overview
NHS,Dislocated shoulder,https://www.nhs.uk/conditions/dislocated-shoulder/,Overview
NHS,Disorders of consciousness,https://www.nhs.uk/conditions/disorders-of-consciousness/,Overview
NHS,Dissociative disorders,https://www.nhs.uk/conditions/dissociative-disorders/,Overview
NHS,Diverticular disease and diverticulitis,https://www.nhs.uk/conditions/diverticular-disease-and-diverticulitis/,Overview
NHS,Dizziness,https://www.nhs.uk/conditions/dizziness/,Overview
NHS,Do not attempt cardiopulmonary resuscitation (DNACPR) decisions,https://www.nhs.uk/conditions/do-not-attempt-cardiopulmonary-resuscitation-dnacpr-decisions/,Overview
NHS,Double vision,https://www.nhs.uk/conditions/double-vision/,Overview
NHS,Down's syndrome,https://www.nhs.uk/conditions/downs-syndrome/,Overview
NHS,Dry eyes,https://www.nhs.uk/conditions/dry-eyes/,Overview
NHS,Dry lips,https://www.nhs.uk/conditions/sore-or-dry-lips/,Overview
NHS,Dry mouth,https://www.nhs.uk/conditions/dry-mouth/,Overview
NHS,Dupuytren's contracture,https://www.nhs.uk/conditions/dupuytrens-contracture/,Overview
NHS,Dwarfism,https://www.nhs.uk/conditions/restricted-growth/,Overview
NHS,Dwarfism,https://www.nhs.uk/conditions/restricted-growth/treatment/,Treatment
NHS,Dysarthria (difficulty speaking),https://www.nhs.uk/conditions/dysarthria/,Overview
NHS,Dysentery,https://www.nhs.uk/conditions/dysentery/,Overview
NHS,Dyslexia,https://www.nhs.uk/conditions/dyslexia/,Overview
NHS,Dysphagia (swallowing problems),https://www.nhs.uk/conditions/swallowing-problems-dysphagia/,Overview
NHS,Dysphagia (swallowing problems),https://www.nhs.uk/conditions/swallowing-problems-dysphagia/treatment/,Treatment
NHS,Dyspraxia (developmental co-ordination disorder) in adults,https://www.nhs.uk/conditions/developmental-coordination-disorder-dyspraxia-in-adults/,Overview
NHS,Dyspraxia in children,https://www.nhs.uk/conditions/developmental-coordination-disorder-dyspraxia/,Overview
NHS,Dyspraxia in children,https://www.nhs.uk/conditions/developmental-coordination-disorder-dyspraxia/treatment/,Treatment
NHS,Dystonia,https://www.nhs.uk/conditions/dystonia/,Overview
NHS,Ear infections,https://www.nhs.uk/conditions/ear-infections/,Overview
NHS,Earache,https://www.nhs.uk/conditions/earache/,Overview
NHS,Eardrum (burst),https://www.nhs.uk/conditions/perforated-eardrum/,Overview
NHS,Early menopause,https://www.nhs.uk/conditions/early-menopause/,Overview
NHS,Early or delayed puberty,https://www.nhs.uk/conditions/early-or-delayed-puberty/,Overview
NHS,Earwax build-up,https://www.nhs.uk/conditions/earwax-build-up/,Overview
NHS,Eating disorders,https://www.nhs.uk/conditions/eating-disorders/,Overview
NHS,Ebola virus disease,https://www.nhs.uk/conditions/ebola/,Overview
NHS,Echocardiogram,https://www.nhs.uk/conditions/echocardiogram/,Overview
NHS,Ectopic beats,https://www.nhs.uk/conditions/heart-palpitations/,Overview
NHS,Ectopic pregnancy,https://www.nhs.uk/conditions/ectopic-pregnancy/,Overview
NHS,Ectopic pregnancy,https://www.nhs.uk/conditions/ectopic-pregnancy/treatment/,Treatment
NHS,Ectropion,https://www.nhs.uk/conditions/ectropion/,Overview
NHS,Eczema (atopic),https://www.nhs.uk/conditions/atopic-eczema/,Overview
NHS,Eczema (atopic),https://www.nhs.uk/conditions/atopic-eczema/treatment/,Treatment
NHS,Eczema (contact dermatitis),https://www.nhs.uk/conditions/contact-dermatitis/,Overview
NHS,Eczema (contact dermatitis),https://www.nhs.uk/conditions/contact-dermatitis/treatment/,Treatment
NHS,Eczema (discoid),https://www.nhs.uk/conditions/discoid-eczema/,Overview
NHS,Eczema (discoid),https://www.nhs.uk/conditions/discoid-eczema/treatment/,Treatment
NHS,Eczema (varicose),https://www.nhs.uk/conditions/varicose-eczema/,Overview
NHS,Eczema (varicose),https://www.nhs.uk/conditions/varicose-eczema/treatment/,Treatment
NHS,Edwards' syndrome (trisomy 18),https://www.nhs.uk/conditions/edwards-syndrome/,Overview
NHS,Ehlers-Danlos syndromes,https://www.nhs.uk/conditions/ehlers-danlos-syndromes/,Overview
NHS,Ejaculation problems,https://www.nhs.uk/conditions/ejaculation-problems/,Overview
NHS,Elbow and arm pain,https://www.nhs.uk/conditions/elbow-and-arm-pain/,Overview
NHS,Electrocardiogram (ECG),https://www.nhs.uk/conditions/electrocardiogram/,Overview
NHS,Electroencephalogram (EEG),https://www.nhs.uk/conditions/electroencephalogram/,Overview
NHS,Electrolyte test,https://www.nhs.uk/conditions/electrolyte-test/,Overview
NHS,Embolism,https://www.nhs.uk/conditions/embolism/,Overview
NHS,Emollients,https://www.nhs.uk/conditions/emollients/,Overview
NHS,Empyema,https://www.nhs.uk/conditions/empyema/,Overview
NHS,Encephalitis,https://www.nhs.uk/conditions/encephalitis/,Overview
NHS,Encephalitis,https://www.nhs.uk/conditions/encephalitis/treatment/,Treatment
NHS,Endocarditis,https://www.nhs.uk/conditions/endocarditis/,Overview
NHS,Endocarditis,https://www.nhs.uk/conditions/endocarditis/treatment/,Treatment
NHS,Endometrial cancer,https://www.nhs.uk/conditions/womb-cancer/,Overview
NHS,Endometrial cancer,https://www.nhs.uk/conditions/womb-cancer/treatment/,Treatment
NHS,Endometriosis,https://www.nhs.uk/conditions/endometriosis/,Overview
NHS,Endometriosis,https://www.nhs.uk/conditions/endometriosis/treatment/,Treatment
NHS,Endoscopy,https://www.nhs.uk/conditions/endoscopy/,Overview
NHS,Enhanced recovery,https://www.nhs.uk/conditions/enhanced-recovery/,Overview
NHS,Epidermolysis bullosa,https://www.nhs.uk/conditions/epidermolysis-bullosa/,Overview
NHS,Epidermolysis bullosa,https://www.nhs.uk/conditions/epidermolysis-bullosa/treatment/,Treatment
NHS,Epididymitis,https://www.nhs.uk/conditions/epididymitis/,Overview
NHS,Epidural,https://www.nhs.uk/conditions/epidural/,Overview
NHS,Epiglottitis,https://www.nhs.uk/conditions/epiglottitis/,Overview
NHS,Epilepsy,https://www.nhs.uk/conditions/epilepsy/,Overview
NHS,Epilepsy,https://www.nhs.uk/conditions/epilepsy/treatment/,Treatment
NHS,Erectile dysfunction (impotence),https://www.nhs.uk/conditions/erection-problems-erectile-dysfunction/,Overview
NHS,Erythema multiforme,https://www.nhs.uk/conditions/erythema-multiforme/,Overview
NHS,Erythema nodosum,https://www.nhs.uk/conditions/erythema-nodosum/,Overview
NHS,Erythromelalgia,https://www.nhs.uk/conditions/erythromelalgia/,Overview
NHS,Essential tremor,https://www.nhs.uk/conditions/tremor-or-shaking-hands/,Overview
NHS,Euthanasia and assisted suicide,https://www.nhs.uk/conditions/euthanasia-and-assisted-suicide/,Overview
NHS,Ewing sarcoma,https://www.nhs.uk/conditions/ewing-sarcoma/,Overview
NHS,Excessive daytime sleepiness (hypersomnia),https://www.nhs.uk/conditions/excessive-daytime-sleepiness-hypersomnia/,Overview
NHS,Excessive hair growth (hirsutism),https://www.nhs.uk/conditions/hirsutism/,Overview
NHS,Excessive sweating (hyperhidrosis),https://www.nhs.uk/conditions/excessive-sweating-hyperhidrosis/,Overview
NHS,Excessive thirst,https://www.nhs.uk/conditions/thirst/,Overview
NHS,Exophthalmos (bulging eyes),https://www.nhs.uk/conditions/bulging-eyes/,Overview
NHS,Exophthalmos (bulging eyes),https://www.nhs.uk/conditions/bulging-eyes/treatment/,Treatment
